City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Amahai,ID,2021-02-07 20:20:39,-3.3333,128.9167,82.99,88,100,2.82
294,Pemangkat,ID,2021-02-07 20:20:39,1.1667,108.9667,75.18,90,92,7.81
295,Mehamn,NO,2021-02-07 20:20:12,71.0357,27.8492,28.4,74,75,31.07
296,Port Hedland,AU,2021-02-07 20:20:39,-20.3167,118.5667,75.2,83,45,8.05
297,Mangaratiba,BR,2021-02-07 20:20:40,-22.9597,-44.0406,78.8,69,75,11.5
298,Progreso,MX,2021-02-07 20:20:40,21.2833,-89.6667,90.0,48,75,6.91
299,Constantine,DZ,2021-02-07 20:20:40,36.365,6.6147,44.6,81,40,6.91
300,Acajutla,SV,2021-02-07 20:19:53,13.5928,-89.8275,89.6,43,0,3.44
301,Jurm,AF,2021-02-07 20:20:40,36.8648,70.8342,46.56,48,100,4.74
302,Qui Nhon,VN,2021-02-07 20:20:40,13.7667,109.2333,71.38,86,100,7.92
303,Norfolk,US,2021-02-07 20:20:40,42.1668,-71.2495,32.0,93,100,5.75
304,Gat,IL,2021-02-07 20:19:02,31.61,34.7642,59.0,87,45,3.0
305,Cassilandia,BR,2021-02-07 20:20:40,-19.1133,-51.7342,80.74,61,38,8.66
306,Serra Talhada,BR,2021-02-07 20:20:41,-7.9919,-38.2983,95.0,22,13,6.55
307,Katherine,AU,2021-02-07 20:20:41,-14.4667,132.2667,75.2,94,90,8.05
308,Zhaotong,CN,2021-02-07 20:20:41,27.3167,103.7167,37.06,89,100,7.65
309,Calvinia,ZA,2021-02-07 20:20:41,-31.4707,19.776,62.73,51,0,4.92
310,Presidente Olegario,BR,2021-02-07 20:20:41,-18.4178,-46.4181,77.0,52,100,1.59
311,Santa Cruz De Tenerife,ES,2021-02-07 20:20:41,28.4682,-16.2546,60.01,87,75,13.8
312,Kentau,KZ,2021-02-07 20:20:41,43.5206,68.5094,41.11,85,100,2.15
313,Upington,ZA,2021-02-07 20:20:41,-28.4478,21.2561,80.6,26,0,5.75
314,Nome,US,2021-02-07 20:20:42,64.5011,-165.4064,-8.0,84,1,5.57
315,Porto Santo,PT,2021-02-07 20:20:42,33.072,-16.3415,60.8,82,75,16.11
316,Quatre Cocos,MU,2021-02-07 20:20:42,-20.2078,57.7625,81.0,78,75,9.22
317,Bestobe,KZ,2021-02-07 20:20:42,52.4994,73.0975,12.61,93,0,15.28
318,Codrington,AU,2021-02-07 20:20:42,-38.2667,141.9667,56.37,70,100,10.2
319,Kathu,TH,2021-02-07 20:20:42,7.9178,98.3332,77.0,88,20,2.3
320,Zhangye,CN,2021-02-07 20:20:42,38.9342,100.4517,28.54,71,99,2.46
321,Monte Alegre,BR,2021-02-07 20:20:42,-2.0078,-54.0692,92.28,42,51,5.99
322,Waingapu,ID,2021-02-07 20:20:42,-9.6567,120.2641,77.95,81,33,6.6
323,Deputatskiy,RU,2021-02-07 20:20:42,69.3,139.9,-28.98,86,0,1.12
324,Hami,CN,2021-02-07 20:19:26,42.8,93.45,32.41,76,51,5.32
325,Omboue,GA,2021-02-07 20:17:30,-1.5746,9.2618,79.11,85,100,3.67
326,Sindor,RU,2021-02-07 20:20:08,62.8629,51.8905,-20.38,85,100,10.2
327,Kyra,RU,2021-02-07 20:20:43,49.5776,111.9753,1.22,87,100,2.86
328,Margate,GB,2021-02-07 20:20:43,51.3813,1.3862,30.99,85,100,7.0
329,Oktyabrskiy,RU,2021-02-07 20:18:54,54.4815,53.471,-4.2,88,100,12.91
330,Dakar,SN,2021-02-07 20:15:46,14.6937,-17.4441,66.2,72,0,12.66
331,Cayenne,GF,2021-02-07 20:20:43,4.9333,-52.3333,82.4,78,75,13.8
332,Pandan,PH,2021-02-07 20:20:43,14.0453,124.1694,78.93,83,100,16.6
333,Hellvik,NO,2021-02-07 20:20:43,59.9156,5.781,21.99,61,0,3.0
334,Lazaro Cardenas,MX,2021-02-07 20:20:44,17.9583,-102.2,81.88,57,0,9.31
335,Pahrump,US,2021-02-07 20:19:39,36.2083,-115.9839,61.0,22,0,1.99
336,Ahipara,NZ,2021-02-07 20:20:44,-35.1667,173.1667,65.75,73,8,9.57
337,Nakano,JP,2021-02-07 20:19:20,36.75,138.3667,30.99,80,100,8.99
338,Luderitz,NA,2021-02-07 20:20:44,-26.6481,15.1594,71.53,57,0,27.4
339,Nha Trang,VN,2021-02-07 20:20:44,12.25,109.1833,77.0,69,20,10.36
340,Selenginsk,RU,2021-02-07 20:20:44,52.0064,106.8647,-7.6,84,51,6.93
341,Nosy Varika,MG,2021-02-07 20:20:45,-20.5833,48.5333,80.11,85,100,12.06
342,Vasudevanallur,IN,2021-02-07 20:20:45,9.2333,77.4167,70.32,61,0,4.45
343,Florianopolis,BR,2021-02-07 20:20:45,-27.6146,-48.5012,79.0,65,20,16.11
344,Vila Do Maio,CV,2021-02-07 20:20:45,15.1333,-23.2167,69.8,64,40,21.85
345,Nedjo,ET,2021-02-07 20:20:45,9.5046,35.5019,58.21,35,6,5.46
346,Nioro,GM,2021-02-07 20:20:45,13.35,-15.75,81.34,15,92,7.27
347,Krasnoturinsk,RU,2021-02-07 20:20:45,59.7666,60.2086,-9.44,91,100,2.17
348,Sandnessjoen,NO,2021-02-07 20:20:45,66.0217,12.6316,24.8,93,40,6.91
349,Redlands,US,2021-02-07 20:16:02,34.0556,-117.1825,73.0,21,1,4.07
350,Coquimbo,CL,2021-02-07 20:20:45,-29.9533,-71.3436,68.0,60,0,13.8
351,Camacha,PT,2021-02-07 20:20:46,33.0833,-16.3333,60.8,82,75,16.11
352,Faya,SA,2021-02-07 20:20:46,18.3851,42.4509,57.2,41,0,3.44
353,Puerto Penasco,MX,2021-02-07 20:18:23,31.3167,-113.5333,63.0,65,3,5.01
354,Puerto Varas,CL,2021-02-07 20:20:46,-41.3195,-72.9854,77.0,53,0,11.5
355,Clarence Town,AU,2021-02-07 20:20:46,-32.5833,151.7833,69.8,78,40,10.36
356,Pochutla,MX,2021-02-07 20:20:46,15.7432,-96.4661,86.0,65,75,9.22
357,Hobyo,SO,2021-02-07 20:19:32,5.3505,48.5268,77.97,78,2,18.03
358,Aluksne,LV,2021-02-07 20:20:46,57.4167,27.05,6.89,97,98,4.12
359,Buraydah,SA,2021-02-07 20:18:24,26.326,43.975,55.4,94,75,3.44
360,Hamilton,US,2021-02-07 20:20:02,39.1834,-84.5333,24.01,33,75,4.61
361,Puro,PH,2021-02-07 20:20:47,12.4841,123.3827,78.17,84,87,16.53
362,Nang Rong,TH,2021-02-07 20:20:47,14.6377,102.7914,75.0,77,2,1.68
363,Lambarene,GA,2021-02-07 20:20:47,-0.7001,10.2406,77.04,88,100,5.55
364,Westport,US,2021-02-07 20:17:24,41.1415,-73.3579,30.99,93,90,9.22
365,Casablanca,MA,2021-02-07 20:18:41,33.5928,-7.6192,57.2,72,20,8.05
366,Sola,VU,2021-02-07 20:20:47,-13.8833,167.55,81.14,76,100,9.31
367,San Rafael,AR,2021-02-07 20:20:47,-34.6177,-68.3301,77.94,40,0,29.04
368,Victoria Point,AU,2021-02-07 20:20:47,-27.5833,153.3,75.0,79,97,10.0
369,Bambanglipuro,ID,2021-02-07 20:20:48,-7.95,110.2833,76.42,87,97,5.53
370,Panorama,GR,2021-02-07 20:20:48,40.5878,23.0315,54.0,93,90,1.14
371,Wairoa,NZ,2021-02-07 20:20:48,-39.0333,177.3667,62.01,82,29,4.0
372,Yalova,TR,2021-02-07 20:19:35,40.655,29.2769,59.0,63,0,9.22
373,Biasca,CH,2021-02-07 20:20:48,46.3597,8.9697,37.99,100,75,3.44
374,Cam Ranh,VN,2021-02-07 20:20:48,11.9214,109.1591,77.0,69,20,10.36
375,Laval,CA,2021-02-07 20:20:48,45.57,-73.692,28.4,59,100,2.3
376,Vokhma,RU,2021-02-07 20:20:48,58.9303,46.7586,-18.53,86,100,8.48
377,Leninskiy,RU,2021-02-07 20:20:49,54.2781,37.4558,2.79,93,100,10.18
378,Aras,ES,2021-02-07 20:20:49,42.5617,-2.356,44.6,87,90,6.91
379,Olafsvik,IS,2021-02-07 20:20:16,64.8945,-23.7142,33.96,84,12,15.73
380,Beaverlodge,CA,2021-02-07 20:20:36,55.2166,-119.4361,-31.0,68,20,2.3
381,Kaitangata,NZ,2021-02-07 20:20:49,-46.2817,169.8464,64.0,87,100,3.0
382,Krotoszyn,PL,2021-02-07 20:20:49,51.6987,17.4374,21.99,73,100,5.99
383,Banjar,ID,2021-02-07 20:20:49,-8.19,114.9675,80.6,83,20,3.44
384,Finschhafen,PG,2021-02-07 20:20:49,-6.6024,147.8681,81.61,78,70,5.66
385,Verkhnyaya Inta,RU,2021-02-07 20:20:49,65.9811,60.3094,-14.31,89,100,8.23
386,Krasnoarmeysk,RU,2021-02-07 20:20:49,51.0239,45.6969,3.99,54,93,5.01
387,Mount Pleasant,US,2021-02-07 20:19:36,32.7941,-79.8626,48.2,76,90,14.97
388,Ambulu,ID,2021-02-07 20:20:50,-8.345,113.6058,75.83,91,100,3.13
389,Craigieburn,AU,2021-02-07 20:20:50,-37.6,144.95,59.0,62,75,8.05
390,Tumpat,MY,2021-02-07 20:20:50,6.1978,102.171,75.2,94,20,4.21
391,Fuerte,PH,2021-02-07 20:20:50,17.5381,120.3644,75.6,78,0,4.94
392,Zitlala,MX,2021-02-07 20:20:50,17.6333,-99.0833,78.3,35,0,5.86
393,Zhangjiakou,CN,2021-02-07 20:20:13,40.81,114.8794,17.89,79,0,4.81
394,Mount Gambier,AU,2021-02-07 20:16:51,-37.8333,140.7667,55.4,76,90,9.22
395,Caxito,AO,2021-02-07 20:20:51,-8.5785,13.6643,78.8,83,40,6.91
396,Ozernovskiy,RU,2021-02-07 20:20:51,51.5,156.5167,21.49,94,100,21.72
397,Okhotsk,RU,2021-02-07 20:20:51,59.3833,143.3,12.63,88,100,21.59
398,Davila,PH,2021-02-07 20:20:51,18.4726,120.5763,76.95,84,100,18.39
399,Saint George,US,2021-02-07 20:20:51,37.1041,-113.5841,57.99,25,1,4.61
400,Broome,US,2021-02-07 20:20:51,42.2506,-75.833,28.0,74,90,8.05
401,Ilulissat,GL,2021-02-07 20:17:47,69.2167,-51.1,24.8,39,0,6.91
402,Presidencia Roque Saenz Pena,AR,2021-02-07 20:20:51,-26.7852,-60.4388,94.8,17,0,8.19
403,Klaksvik,FO,2021-02-07 20:17:57,62.2266,-6.589,33.8,86,75,13.8
404,Edgewater,US,2021-02-07 20:20:18,28.9889,-80.9023,77.0,77,40,16.11
405,Muzhi,RU,2021-02-07 20:20:52,65.3667,64.6667,-15.45,89,100,21.54
406,Pacific Grove,US,2021-02-07 20:20:52,36.6177,-121.9166,62.01,71,1,6.91
407,Touros,BR,2021-02-07 20:20:52,-5.1989,-35.4608,84.2,70,40,16.11
408,Krasnoselkup,RU,2021-02-07 20:20:52,65.7,82.4667,10.76,95,98,15.23
409,Lagoa Nova,BR,2021-02-07 20:20:52,-6.1,-36.4833,87.17,39,100,16.84
410,Yerbogachen,RU,2021-02-07 20:20:52,61.2767,108.0108,19.0,97,100,5.68
411,Hostinne,CZ,2021-02-07 20:20:52,50.5407,15.7233,19.0,93,100,8.01
412,Nahariyya,IL,2021-02-07 20:18:36,33.0059,35.0941,55.4,88,20,3.44
413,Newtownards,GB,2021-02-07 20:20:53,54.5924,-5.6909,35.6,64,90,18.41
414,West Wendover,US,2021-02-07 20:20:53,40.7391,-114.0733,57.2,7,1,26.46
415,Yacuiba,BO,2021-02-07 20:20:53,-22.038,-63.6797,90.55,31,0,7.18
416,Kyela,TZ,2021-02-07 20:20:53,-9.5833,33.85,74.19,83,100,3.98
417,Mahon,ES,2021-02-07 20:20:05,39.8885,4.2658,42.8,93,0,1.14
418,Maragogi,BR,2021-02-07 20:20:53,-9.0122,-35.2225,80.98,76,84,12.41
419,Evensk,RU,2021-02-07 20:20:53,61.95,159.2333,17.67,84,100,34.52
420,Santa Rosa Del Sur,CO,2021-02-07 20:20:53,7.9644,-74.0544,89.91,45,96,1.66
421,Esso,RU,2021-02-07 20:20:54,55.9333,158.7,22.19,92,99,13.4
422,Isangel,VU,2021-02-07 20:20:54,-19.55,169.2667,78.8,83,20,6.13
423,Hamadan,IR,2021-02-07 20:20:54,34.7992,48.5146,35.98,82,0,6.8
424,Pedernales,DO,2021-02-07 20:20:54,18.0384,-71.744,85.19,49,0,1.83
425,Chimbote,PE,2021-02-07 20:20:54,-9.0853,-78.5783,76.6,62,100,10.94
426,Capinzal,BR,2021-02-07 20:20:54,-27.3436,-51.6119,82.74,40,0,6.46
427,Sheregesh,RU,2021-02-07 20:20:54,52.9209,87.9869,22.05,98,100,2.37
428,Namibe,AO,2021-02-07 20:18:53,-15.1961,12.1522,73.06,76,100,4.99
429,Kamyshlov,RU,2021-02-07 20:19:20,56.8428,62.7111,-8.1,86,8,12.06
430,Alnavar,IN,2021-02-07 20:20:54,15.4333,74.7333,69.64,35,41,6.6
431,Port Keats,AU,2021-02-07 20:20:54,-14.25,129.55,80.31,84,100,9.66
432,Pierre,US,2021-02-07 20:20:55,44.3683,-100.351,-0.4,71,90,13.8
433,Camana,PE,2021-02-07 20:20:55,-16.6228,-72.7111,75.33,71,85,7.2
434,Te Anau,NZ,2021-02-07 20:20:55,-45.4167,167.7167,58.23,73,100,3.44
435,Sistranda,NO,2021-02-07 20:20:55,63.7256,8.834,23.0,80,20,10.36
436,Richards Bay,ZA,2021-02-07 20:20:54,-28.783,32.0377,74.97,90,81,2.86
437,Xining,CN,2021-02-07 20:20:55,36.6167,101.7667,23.47,57,17,2.13
438,Beloha,MG,2021-02-07 20:20:55,-25.1667,45.05,75.51,88,0,7.81
439,Dayong,CN,2021-02-07 20:20:55,25.0209,118.2898,62.6,88,0,2.24
440,Srednekolymsk,RU,2021-02-07 20:20:56,67.45,153.6833,-8.28,85,100,4.99
441,San Quintin,MX,2021-02-07 20:19:30,30.4833,-115.95,65.89,51,1,9.84
442,Daru,PG,2021-02-07 20:20:56,-9.0763,143.2092,78.03,87,63,10.42
443,Pastavy,BY,2021-02-07 20:20:56,55.1168,26.8326,0.1,91,3,2.26
444,Dwarka,IN,2021-02-07 20:20:56,22.2394,68.9678,69.37,51,0,11.86
445,Borova,UA,2021-02-07 20:20:56,50.1763,30.1043,12.99,72,0,8.95
446,Konya,TR,2021-02-07 20:20:56,38.1667,32.5,48.2,43,0,5.75
447,Myitkyina,MM,2021-02-07 20:20:56,25.3833,97.4,57.07,58,9,2.33
448,Kieta,PG,2021-02-07 20:20:57,-6.2167,155.6333,79.83,77,23,3.65
449,Acari,PE,2021-02-07 20:20:57,-15.4311,-74.6158,82.47,50,19,12.17
450,Brae,GB,2021-02-07 20:20:57,60.3964,-1.353,33.8,60,40,3.44
451,Port Augusta,AU,2021-02-07 20:20:57,-32.5,137.7667,62.6,72,0,9.22
452,Kinel-Cherkassy,RU,2021-02-07 20:20:57,53.4706,51.4743,-6.25,89,100,11.03
453,Lasa,IT,2021-02-07 20:20:57,46.6166,10.7002,39.2,100,90,2.8
454,Tagusao,PH,2021-02-07 20:20:57,9.1924,117.8141,78.75,82,100,6.24
455,Komsomolskiy,UZ,2021-02-07 20:20:57,40.4272,71.7189,41.0,81,98,6.91
456,Ust-Nera,RU,2021-02-07 20:20:57,64.5667,143.2,-7.35,76,100,7.29
457,Oxford,GB,2021-02-07 20:20:58,51.7522,-1.256,32.0,80,75,20.71
458,Sungairaya,ID,2021-02-07 20:20:58,0.7,108.9,74.91,90,100,6.4
459,Lysyanka,UA,2021-02-07 20:20:58,49.2523,30.8295,11.7,95,100,11.56
460,Gladstone,AU,2021-02-07 20:20:58,-23.85,151.25,77.0,88,6,3.76
461,Uruzgan,AF,2021-02-07 20:20:58,32.8333,66.0,46.38,51,19,1.19
462,Butembo,CD,2021-02-07 20:20:58,0.15,29.2833,59.23,56,8,3.24
463,Dongsheng,CN,2021-02-07 20:20:58,39.8161,109.9776,20.39,74,24,3.15
464,Kununurra,AU,2021-02-07 20:20:58,-15.7667,128.7333,78.8,100,90,3.71
465,Brigantine,US,2021-02-07 20:20:58,39.4101,-74.3646,36.0,93,90,16.11
466,Mombasa,KE,2021-02-07 20:20:59,-4.0547,39.6636,82.4,78,40,4.61
467,Jumla,NP,2021-02-07 20:20:59,29.2747,82.1838,35.44,57,0,6.33
468,Vila Velha,BR,2021-02-07 20:20:59,-20.3297,-40.2925,71.6,94,90,11.5
469,Cawayan,PH,2021-02-07 20:20:59,9.9718,122.6249,79.02,82,100,7.43
470,Lashio,MM,2021-02-07 20:20:59,22.9333,97.75,51.71,98,4,1.99
471,Tromso,NO,2021-02-07 20:19:20,69.6496,18.957,26.6,68,75,9.22
472,Marystown,CA,2021-02-07 20:20:59,47.1666,-55.1483,30.52,89,32,29.12
473,Kudahuvadhoo,MV,2021-02-07 20:20:59,2.6708,72.8944,81.18,73,41,15.64
474,Kabare,CD,2021-02-07 20:20:59,-2.4683,28.8242,64.42,82,100,2.57
475,Bermejillo,MX,2021-02-07 20:20:59,25.8833,-103.6167,73.99,14,75,5.12
476,Fort Nelson,CA,2021-02-07 20:21:00,58.8053,-122.7002,-14.8,76,75,10.36
477,Umred,IN,2021-02-07 20:21:00,20.85,79.3333,56.41,35,88,6.4
478,Mukhen,RU,2021-02-07 20:21:00,48.1,136.1,-8.07,89,100,6.13
479,Buala,SB,2021-02-07 20:21:00,-8.145,159.5921,80.31,81,39,5.3
480,Jaguarari,BR,2021-02-07 20:21:00,-10.2639,-40.1958,90.27,31,48,7.74
481,Kamaishi,JP,2021-02-07 20:20:11,39.2667,141.8833,26.1,87,3,13.06
482,Ancud,CL,2021-02-07 20:20:57,-41.8697,-73.8203,82.4,30,0,5.75
483,Bahia Honda,CU,2021-02-07 20:21:01,22.9036,-83.1592,84.63,61,2,11.25
484,Sakaraha,MG,2021-02-07 20:21:01,-22.9,44.5333,74.5,88,4,1.7
485,Gorin,RU,2021-02-07 20:21:01,51.1983,136.6669,3.78,87,100,7.52
486,Tautira,PF,2021-02-07 20:21:01,-17.7333,-149.15,86.0,58,20,5.75
487,Fare,PF,2021-02-07 20:21:02,-16.7,-151.0167,81.05,75,62,11.7
488,Vilhena,BR,2021-02-07 20:19:13,-12.7406,-60.1458,78.8,73,75,12.66
489,Santa Ines,BR,2021-02-07 20:21:02,-3.6667,-45.38,86.99,70,39,1.97
490,Vengerovo,RU,2021-02-07 20:21:02,55.6848,76.7471,9.68,93,100,16.6
491,Zomin,UZ,2021-02-07 20:21:02,39.9606,68.3958,49.44,54,29,1.59
492,Rocha,UY,2021-02-07 20:21:03,-34.4833,-54.3333,73.06,70,27,12.73
493,Asau,RO,2021-02-07 20:21:03,46.4333,26.4,30.0,74,100,2.51
494,Tripoli,LY,2021-02-07 20:21:03,32.8752,13.1875,66.85,63,97,14.47
495,Alofi,NU,2021-02-07 20:19:42,-19.0595,-169.9187,82.4,83,40,10.36
496,Tiznit,MA,2021-02-07 20:21:03,29.5833,-9.5,51.53,79,95,7.83
497,Yabrud,SY,2021-02-07 20:21:03,33.9674,36.6574,46.4,87,0,5.75
498,Mangrol,IN,2021-02-07 20:21:03,21.1167,70.1167,69.87,44,0,4.97
499,Ambon,ID,2021-02-07 20:21:03,-3.6954,128.1814,82.99,88,98,4.65
500,Aklavik,CA,2021-02-07 20:21:03,68.2191,-135.0107,-16.6,69,90,13.8
501,Pietarsaari,FI,2021-02-07 20:21:04,63.65,22.6833,14.0,100,20,3.44
502,Dehloran,IR,2021-02-07 20:21:04,32.6941,47.2679,57.72,71,0,0.49
503,Shimoda,JP,2021-02-07 20:21:04,34.6667,138.95,39.0,60,0,22.15
504,Marrakesh,MA,2021-02-07 20:19:24,31.6315,-8.0083,53.6,66,40,4.61
505,Bodden Town,KY,2021-02-07 20:21:04,19.2833,-81.25,84.99,65,20,11.5
506,Itarema,BR,2021-02-07 20:21:04,-2.9248,-39.9167,83.89,69,0,15.32
507,Yaroslavskiy,RU,2021-02-07 20:21:04,44.1683,132.2072,-8.54,88,35,4.97
508,Bindura,ZW,2021-02-07 20:21:04,-17.3019,31.3306,69.01,76,97,1.99
509,Obihiro,JP,2021-02-07 20:21:04,42.9172,143.2044,2.8,91,68,2.24
510,Lakes Entrance,AU,2021-02-07 20:21:05,-37.8811,147.981,54.0,75,7,4.0
511,Kismayo,SO,2021-02-07 20:21:05,-0.3582,42.5454,77.45,82,0,18.52
512,Kargil,IN,2021-02-07 20:21:05,34.5667,76.1,-0.29,71,3,1.39
513,Searcy,US,2021-02-07 20:21:05,35.2506,-91.7363,34.0,86,90,10.36
514,Belturbet,IE,2021-02-07 20:21:05,54.1,-7.45,37.99,69,81,11.01
515,Grand-Santi,GF,2021-02-07 20:21:05,4.25,-54.3833,77.94,93,100,5.19
516,Qaqortoq,GL,2021-02-07 20:21:06,60.7167,-46.0333,37.4,28,73,49.48
517,Porto Velho,BR,2021-02-07 20:21:06,-8.7619,-63.9039,89.6,58,40,4.61
518,Tual,ID,2021-02-07 20:21:06,-5.6667,132.75,83.62,78,100,20.36
519,Parkent,UZ,2021-02-07 20:21:06,41.2944,69.6764,53.6,66,20,13.8
520,Sale,MA,2021-02-07 20:21:07,34.0389,-6.8166,54.0,87,14,5.75
521,Katangli,RU,2021-02-07 20:21:07,51.7102,143.2326,5.36,94,100,18.28
522,Half Moon Bay,US,2021-02-07 20:21:07,37.4636,-122.4286,63.0,72,1,11.5
523,Shirokiy,RU,2021-02-07 20:21:07,49.758,129.523,-19.35,87,0,8.39
524,Priargunsk,RU,2021-02-07 20:21:07,50.3691,119.1012,-20.76,85,0,2.53
525,Novyy Urengoy,RU,2021-02-07 20:21:08,66.0833,76.6333,-1.12,92,100,18.19
526,Bilibino,RU,2021-02-07 20:21:08,68.0546,166.4372,-0.49,74,1,6.02
527,Tecoanapa,MX,2021-02-07 20:21:08,16.5167,-98.75,83.88,57,23,9.28
528,Ekhabi,RU,2021-02-07 20:21:09,53.5102,142.9671,10.11,95,100,26.73
529,Perugia,IT,2021-02-07 20:21:09,43.05,12.55,52.0,100,75,2.3
530,Baijiantan,CN,2021-02-07 20:21:09,45.6333,85.1833,18.79,95,56,2.55
531,Gubkinskiy,RU,2021-02-07 20:21:10,64.434,76.5026,24.37,98,99,14.67
532,Floriano,BR,2021-02-07 20:21:10,-6.7669,-43.0225,88.5,58,91,2.26
533,Rawson,AR,2021-02-07 20:21:10,-43.3002,-65.1023,61.41,47,16,12.08
534,Yumen,CN,2021-02-07 20:21:10,40.2833,97.2,28.35,74,98,5.7
535,Palu,ID,2021-02-07 20:21:10,-0.8917,119.8707,76.35,81,78,1.57
536,Port Hardy,CA,2021-02-07 20:18:01,50.6996,-127.4199,39.2,93,75,6.91
537,Los Llanos De Aridane,ES,2021-02-07 20:20:54,28.6585,-17.9182,62.6,72,20,3.44
538,Coahuayana,MX,2021-02-07 20:21:11,18.7333,-103.6833,77.0,65,20,7.0
539,Halmstad,SE,2021-02-07 20:16:14,56.6745,12.8568,19.4,86,20,11.5
540,Mountain Home,US,2021-02-07 20:16:51,43.133,-115.6912,46.4,29,1,19.57
541,Nola,IT,2021-02-07 20:21:12,40.922,14.5329,55.4,94,75,5.75
542,Akyab,MM,2021-02-07 20:21:12,20.15,92.9,69.91,54,0,18.01
543,Ati,TD,2021-02-07 20:21:12,13.2154,18.3353,73.42,18,0,9.26
544,Geraldton,AU,2021-02-07 20:21:12,-28.7667,114.6,66.2,88,75,16.11
545,Yemtsa,RU,2021-02-07 20:21:12,63.0734,40.3329,-18.53,87,0,6.06
546,Tezu,IN,2021-02-07 20:21:12,27.9167,96.1667,59.49,36,1,3.76
547,Pak Phanang,TH,2021-02-07 20:21:12,8.3511,100.202,78.66,78,90,3.67
548,Olavarria,AR,2021-02-07 20:21:13,-36.8927,-60.3225,85.14,32,0,12.37
549,Carballo,ES,2021-02-07 20:21:13,43.213,-8.691,51.01,96,100,8.68
550,Banda Aceh,ID,2021-02-07 20:21:13,5.5577,95.3222,78.91,80,46,6.42
551,Ambilobe,MG,2021-02-07 20:21:13,-13.2,49.05,74.75,91,99,2.35
552,Batagay-Alyta,RU,2021-02-07 20:21:14,67.8006,130.4114,-33.81,79,0,1.61
553,Taoudenni,ML,2021-02-07 20:21:14,22.6783,-3.9836,64.33,27,0,9.28
554,Penzance,GB,2021-02-07 20:21:14,50.1186,-5.5371,37.4,65,90,19.57
555,Cockburn Town,TC,2021-02-07 20:21:14,21.4612,-71.1419,80.6,74,20,16.08
556,Salinopolis,BR,2021-02-07 20:20:41,-0.6136,-47.3561,80.8,83,100,9.51
557,Tarbagatay,RU,2021-02-07 20:21:14,51.4803,107.3602,-7.6,84,50,2.57
558,Sisimiut,GL,2021-02-07 20:21:15,66.9395,-53.6735,23.4,81,0,14.97
559,Tukrah,LY,2021-02-07 20:20:19,32.5341,20.5791,67.91,34,100,28.63
560,Leh,IN,2021-02-07 20:18:58,34.1667,77.5833,12.78,57,0,1.39
561,Suntar,RU,2021-02-07 20:21:15,62.1444,117.6319,2.91,93,100,7.72
562,Barabai,ID,2021-02-07 20:21:15,-2.5833,115.3833,74.28,94,100,0.89
563,Vangaindrano,MG,2021-02-07 20:21:15,-23.35,47.6,78.12,90,98,8.19
564,Shache,CN,2021-02-07 20:21:16,38.4167,77.2406,31.6,81,8,3.42
565,Bonthe,SL,2021-02-07 20:21:16,7.5264,-12.505,80.01,81,16,9.84
566,Saint Marys,US,2021-02-07 20:21:16,30.7305,-81.5465,60.8,82,90,12.66
567,Kasongo-Lunda,CD,2021-02-07 20:21:16,-6.4667,16.8167,74.71,78,96,1.57
568,Sohag,EG,2021-02-07 20:21:17,26.557,31.6948,59.0,55,0,9.22
